suite,task,official_group,scale,difficulty,category,version,mode,harness_backend,model,repeats,paired_success_repeats,usage_sources,success_rate,success_tokens_mean,success_prompt_tokens_mean,success_completion_tokens_mean,avoided_tokens_mean,total_tokens_mean,total_tokens_p50,total_tokens_p95,total_tokens_p99,recovery_wall_s_p50,recovery_wall_s_p95
swe,sympy__sympy-18621,sympy/sympy,medium,,sympy/sympy,1.6,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.194318,35.194318
swe,sympy__sympy-18621,sympy/sympy,medium,,sympy/sympy,1.6,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.353895,11.353895
swe,sympy__sympy-18621,sympy/sympy,medium,,sympy/sympy,1.6,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.263396,11.263396
swe,sympy__sympy-18698,sympy/sympy,short,,sympy/sympy,1.6,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.372054,36.372054
swe,sympy__sympy-18698,sympy/sympy,short,,sympy/sympy,1.6,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.259124,11.259124
swe,sympy__sympy-18698,sympy/sympy,short,,sympy/sympy,1.6,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.595947,11.595947
swe,sympy__sympy-18835,sympy/sympy,short,,sympy/sympy,1.6,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.258763,35.258763
swe,sympy__sympy-18835,sympy/sympy,short,,sympy/sympy,1.6,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.451562,11.451562
swe,sympy__sympy-18835,sympy/sympy,short,,sympy/sympy,1.6,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.444963,11.444963
swe,sympy__sympy-19007,sympy/sympy,short,,sympy/sympy,1.6,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.734462,35.734462
swe,sympy__sympy-19007,sympy/sympy,short,,sympy/sympy,1.6,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.43034,11.43034
swe,sympy__sympy-19007,sympy/sympy,short,,sympy/sympy,1.6,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.316326,11.316326
swe,sympy__sympy-19254,sympy/sympy,short,,sympy/sympy,1.7,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.908823,35.908823
swe,sympy__sympy-19254,sympy/sympy,short,,sympy/sympy,1.7,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.469585,11.469585
swe,sympy__sympy-19254,sympy/sympy,short,,sympy/sympy,1.7,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.528363,11.528363
swe,sympy__sympy-19487,sympy/sympy,short,,sympy/sympy,1.7,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.499547,38.499547
swe,sympy__sympy-19487,sympy/sympy,short,,sympy/sympy,1.7,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.49142,11.49142
swe,sympy__sympy-19487,sympy/sympy,short,,sympy/sympy,1.7,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.380348,11.380348
swe,sympy__sympy-20049,sympy/sympy,medium,,sympy/sympy,1.7,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.702698,37.702698
swe,sympy__sympy-20049,sympy/sympy,medium,,sympy/sympy,1.7,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.283728,11.283728
swe,sympy__sympy-20049,sympy/sympy,medium,,sympy/sympy,1.7,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.599094,11.599094
swe,sympy__sympy-20154,sympy/sympy,short,,sympy/sympy,1.7,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.178402,37.178402
swe,sympy__sympy-20154,sympy/sympy,short,,sympy/sympy,1.7,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.587017,11.587017
swe,sympy__sympy-20154,sympy/sympy,short,,sympy/sympy,1.7,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.78133,11.78133
swe,sympy__sympy-20212,sympy/sympy,short,,sympy/sympy,1.7,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.191298,42.191298
swe,sympy__sympy-20212,sympy/sympy,short,,sympy/sympy,1.7,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.436131,11.436131
swe,sympy__sympy-20212,sympy/sympy,short,,sympy/sympy,1.7,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.516514,11.516514
swe,sympy__sympy-20322,sympy/sympy,short,,sympy/sympy,1.8,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.777865,35.777865
swe,sympy__sympy-20322,sympy/sympy,short,,sympy/sympy,1.8,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.311486,11.311486
swe,sympy__sympy-20322,sympy/sympy,short,,sympy/sympy,1.8,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.756883,11.756883
swe,sympy__sympy-20442,sympy/sympy,short,,sympy/sympy,1.8,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.255854,38.255854
swe,sympy__sympy-20442,sympy/sympy,short,,sympy/sympy,1.8,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.287218,11.287218
swe,sympy__sympy-20442,sympy/sympy,short,,sympy/sympy,1.8,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.26533,11.26533
swe,sympy__sympy-20590,sympy/sympy,short,,sympy/sympy,1.7,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.040914,36.040914
swe,sympy__sympy-20590,sympy/sympy,short,,sympy/sympy,1.7,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.729672,11.729672
swe,sympy__sympy-20590,sympy/sympy,short,,sympy/sympy,1.7,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.838023,11.838023
swe,sympy__sympy-20639,sympy/sympy,short,,sympy/sympy,1.8,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.561349,35.561349
swe,sympy__sympy-20639,sympy/sympy,short,,sympy/sympy,1.8,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.476557,11.476557
swe,sympy__sympy-20639,sympy/sympy,short,,sympy/sympy,1.8,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.462007,11.462007
swe,sympy__sympy-21055,sympy/sympy,short,,sympy/sympy,1.8,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.811608,40.811608
swe,sympy__sympy-21055,sympy/sympy,short,,sympy/sympy,1.8,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.904751,14.904751
swe,sympy__sympy-21055,sympy/sympy,short,,sympy/sympy,1.8,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.165469,15.165469
swe,sympy__sympy-21171,sympy/sympy,long,,sympy/sympy,1.8,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.650781,36.650781
swe,sympy__sympy-21171,sympy/sympy,long,,sympy/sympy,1.8,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.470426,11.470426
swe,sympy__sympy-21171,sympy/sympy,long,,sympy/sympy,1.8,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.454674,11.454674
swe,sympy__sympy-21379,sympy/sympy,medium,,sympy/sympy,1.9,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.325814,41.325814
swe,sympy__sympy-21379,sympy/sympy,medium,,sympy/sympy,1.9,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.537768,11.537768
swe,sympy__sympy-21379,sympy/sympy,medium,,sympy/sympy,1.9,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.66808,11.66808
swe,sympy__sympy-21612,sympy/sympy,short,,sympy/sympy,1.9,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.655996,38.655996
swe,sympy__sympy-21612,sympy/sympy,short,,sympy/sympy,1.9,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.536913,11.536913
swe,sympy__sympy-21612,sympy/sympy,short,,sympy/sympy,1.9,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.505391,11.505391
swe,sympy__sympy-21614,sympy/sympy,short,,sympy/sympy,1.9,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.748978,38.748978
swe,sympy__sympy-21614,sympy/sympy,short,,sympy/sympy,1.9,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.689172,11.689172
swe,sympy__sympy-21614,sympy/sympy,short,,sympy/sympy,1.9,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.585976,11.585976
swe,sympy__sympy-21627,sympy/sympy,short,,sympy/sympy,1.9,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.240872,35.240872
swe,sympy__sympy-21627,sympy/sympy,short,,sympy/sympy,1.9,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.558252,11.558252
swe,sympy__sympy-21627,sympy/sympy,short,,sympy/sympy,1.9,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.621204,11.621204
swe,sympy__sympy-21847,sympy/sympy,short,,sympy/sympy,1.9,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.623271,34.623271
swe,sympy__sympy-21847,sympy/sympy,short,,sympy/sympy,1.9,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.969326,11.969326
swe,sympy__sympy-21847,sympy/sympy,short,,sympy/sympy,1.9,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.908549,11.908549
swe,sympy__sympy-22005,sympy/sympy,medium,,sympy/sympy,1.9,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.939473,34.939473
swe,sympy__sympy-22005,sympy/sympy,medium,,sympy/sympy,1.9,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.596921,11.596921
swe,sympy__sympy-22005,sympy/sympy,medium,,sympy/sympy,1.9,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.440188,11.440188
swe,sympy__sympy-22714,sympy/sympy,medium,,sympy/sympy,1.10,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.37071,35.37071
swe,sympy__sympy-22714,sympy/sympy,medium,,sympy/sympy,1.10,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.311762,11.311762
swe,sympy__sympy-22714,sympy/sympy,medium,,sympy/sympy,1.10,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.329119,11.329119
swe,sympy__sympy-22840,sympy/sympy,medium,,sympy/sympy,1.10,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.410111,44.410111
swe,sympy__sympy-22840,sympy/sympy,medium,,sympy/sympy,1.10,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.404615,11.404615
swe,sympy__sympy-22840,sympy/sympy,medium,,sympy/sympy,1.10,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.264987,11.264987
swe,sympy__sympy-23117,sympy/sympy,short,,sympy/sympy,1.11,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.134705,38.134705
swe,sympy__sympy-23117,sympy/sympy,short,,sympy/sympy,1.11,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.379371,11.379371
swe,sympy__sympy-23117,sympy/sympy,short,,sympy/sympy,1.11,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.398738,11.398738
swe,sympy__sympy-23191,sympy/sympy,medium,,sympy/sympy,1.11,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.598207,35.598207
swe,sympy__sympy-23191,sympy/sympy,medium,,sympy/sympy,1.11,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.207297,11.207297
swe,sympy__sympy-23191,sympy/sympy,medium,,sympy/sympy,1.11,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.515316,11.515316
swe,sympy__sympy-23262,sympy/sympy,short,,sympy/sympy,1.11,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.111872,42.111872
swe,sympy__sympy-23262,sympy/sympy,short,,sympy/sympy,1.11,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.548592,11.548592
swe,sympy__sympy-23262,sympy/sympy,short,,sympy/sympy,1.11,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.33334,11.33334
swe,sympy__sympy-24066,sympy/sympy,short,,sympy/sympy,1.12,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.180649,35.180649
swe,sympy__sympy-24066,sympy/sympy,short,,sympy/sympy,1.12,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.395974,11.395974
